time,pressure,temperature,humidity,gyro_x,gyro_y,gyro_z,uv_index,ir_light,visible_light,eco2,tvoc,rawh2,rawethanol,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,latitude,longitude,altitude,speed,course
2021-03-27 10:22:36,101.73,13.21,34.61,-1.28,0.12,-0.85,0.52,861.0,355.0,400.0,0.0,15317.0,19690.0,-0.15,0.06,0.98,27.19,-15.36,-33.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:37,101.73,13.19,34.61,-1.22,0.06,-0.73,0.52,862.0,354.0,400.0,0.0,15324.0,19696.0,-0.15,0.06,0.98,26.56,-14.87,-34.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:39,101.73,13.15,34.55,-1.34,0.06,-1.1,0.53,861.0,355.0,400.0,0.0,15326.0,19702.0,-0.15,0.06,0.98,26.53,-14.56,-33.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:40,101.73,13.11,34.56,-1.28,-0.06,-0.79,0.53,860.0,355.0,400.0,2.0,15330.0,19702.0,-0.15,0.06,0.98,26.89,-14.28,-34.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:42,101.73,13.17,34.48,-1.4,0.12,-0.79,0.52,862.0,354.0,400.0,4.0,15326.0,19692.0,-0.15,0.06,0.98,26.64,-14.47,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:44,101.73,13.09,34.58,-1.28,0.18,-0.73,0.53,861.0,355.0,400.0,0.0,15331.0,19700.0,-0.15,0.06,0.98,26.98,-14.51,-34.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:46,101.73,13.0,34.51,-1.4,-2.01,-12.21,0.53,856.0,355.0,400.0,1.0,15336.0,19707.0,-0.11,0.08,1.01,31.32,-15.19,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:47,101.72,13.02,34.55,-1.28,0.67,-5.92,0.52,843.0,354.0,400.0,0.0,15338.0,19700.0,-0.08,0.08,1.0,39.7,-13.29,-35.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:49,101.73,13.02,34.61,-1.1,0.06,-0.49,0.51,840.0,353.0,400.0,0.0,15337.0,19711.0,-0.09,0.07,0.99,40.5,-13.18,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:50,101.73,13.04,34.63,-1.04,0.06,-0.92,0.51,839.0,352.0,400.0,0.0,15336.0,19714.0,-0.09,0.07,0.99,40.08,-13.83,-35.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:51,101.73,13.02,34.65,-1.34,0.12,-0.73,0.51,840.0,352.0,400.0,2.0,15338.0,19716.0,-0.09,0.07,0.99,40.94,-13.28,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:53,101.73,13.02,34.67,-1.16,0.24,-0.67,0.51,839.0,353.0,400.0,7.0,15342.0,19720.0,-0.09,0.07,0.99,40.56,-12.99,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:54,101.73,13.0,34.61,-1.28,0.18,-0.92,0.51,840.0,352.0,400.0,6.0,15336.0,19705.0,-0.09,0.07,0.99,40.41,-13.64,-36.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:55,101.73,13.06,34.5,-1.28,0.12,-0.67,0.51,841.0,353.0,400.0,0.0,15326.0,19713.0,-0.09,0.07,0.99,40.86,-13.55,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:56,101.73,13.04,34.55,-1.22,0.12,-0.67,0.51,839.0,352.0,400.0,2.0,15321.0,19706.0,-0.09,0.07,0.99,40.76,-12.92,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:58,101.73,13.06,34.68,-5.49,-1.89,-11.84,0.51,837.0,353.0,400.0,6.0,15313.0,19710.0,-0.1,0.12,0.92,41.15,-13.98,-35.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:59,101.72,13.09,34.68,-3.54,0.24,2.14,0.52,839.0,354.0,400.0,3.0,15319.0,19707.0,0.0,0.24,0.84,42.91,-12.89,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:00,101.73,13.08,34.68,-1.34,-0.31,-0.43,0.51,833.0,353.0,400.0,8.0,15315.0,19711.0,-0.07,0.07,0.99,41.5,-12.56,-36.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:03,101.73,13.08,34.59,-1.28,0.12,-0.73,0.5,832.0,351.0,400.0,6.0,15314.0,19707.0,-0.08,0.06,0.99,42.46,-12.61,-36.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:05,101.74,13.02,34.78,-1.22,0.31,-1.04,0.51,831.0,353.0,400.0,4.0,15317.0,19708.0,-0.08,0.06,0.99,42.08,-12.35,-36.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:06,101.73,13.02,34.86,-1.34,0.12,-0.79,0.5,832.0,352.0,400.0,1.0,15314.0,19713.0,-0.08,0.06,0.99,41.74,-11.85,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:07,101.73,13.0,34.87,-1.22,0.18,-0.79,0.5,833.0,350.0,400.0,1.0,15314.0,19716.0,-0.08,0.06,0.99,41.71,-12.88,-36.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:08,101.73,12.98,34.73,-1.34,0.12,-0.85,0.5,831.0,351.0,400.0,4.0,15320.0,19713.0,-0.08,0.06,0.99,42.15,-12.56,-35.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:09,101.73,12.96,34.92,-1.22,0.0,-0.67,0.51,832.0,352.0,400.0,1.0,15318.0,19721.0,-0.08,0.06,0.99,42.7,-12.13,-36.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:11,101.73,12.93,34.84,-1.34,0.12,-1.4,0.51,832.0,353.0,400.0,0.0,15324.0,19718.0,-0.08,0.07,0.99,42.33,-13.37,-36.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:12,101.72,12.93,34.96,-1.28,0.12,-0.73,0.51,831.0,353.0,400.0,0.0,15329.0,19716.0,-0.08,0.06,0.99,42.26,-12.35,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:13,101.73,12.87,34.99,-1.4,0.24,-0.43,0.5,832.0,351.0,400.0,0.0,15328.0,19719.0,-0.08,0.06,0.99,42.07,-13.22,-35.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:14,101.73,12.94,35.13,-1.22,0.18,-0.85,0.51,832.0,353.0,400.0,1.0,15327.0,19712.0,-0.07,0.07,0.99,42.47,-12.59,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:15,101.73,12.89,34.98,-0.85,3.36,7.81,0.53,853.0,356.0,400.0,5.0,15331.0,19715.0,-0.17,0.2,0.84,40.77,-14.58,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:17,101.73,12.89,35.03,-5.31,-3.72,-1.89,0.57,909.0,364.0,400.0,5.0,15325.0,19714.0,-0.14,0.21,0.95,35.08,-15.11,-33.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:18,101.73,12.91,34.85,3.6,-2.38,0.43,0.61,958.0,371.0,400.0,5.0,15326.0,19719.0,-0.06,0.15,0.95,30.97,-17.46,-31.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:21,101.73,12.94,34.67,6.53,-0.67,-2.81,0.62,968.0,372.0,400.0,4.0,15312.0,19708.0,-0.14,0.13,0.95,29.09,-17.6,-31.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:24,101.73,12.94,34.65,-1.4,0.12,2.81,0.58,914.0,365.0,400.0,4.0,15319.0,19712.0,-0.05,0.1,0.98,29.6,-14.66,-34.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:26,101.73,12.98,34.81,-5.25,3.05,8.06,0.57,897.0,364.0,400.0,10.0,15315.0,19716.0,0.01,0.03,0.99,28.81,-13.64,-38.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:28,101.72,13.02,34.81,-2.32,-5.31,2.08,0.57,904.0,364.0,400.0,4.0,15308.0,19718.0,-0.1,-0.04,1.01,22.83,-11.56,-36.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:30,101.73,13.0,34.76,-1.22,0.24,-0.92,0.49,816.0,348.0,400.0,35.0,15268.0,19665.0,-0.09,-0.08,0.99,34.72,-10.69,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:32,101.74,13.39,35.39,-1.34,0.31,-0.73,0.43,719.0,337.0,400.0,34.0,15274.0,19675.0,-0.09,-0.08,1.0,34.72,-11.43,-40.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:39,101.74,13.39,35.97,-1.77,-0.12,0.67,0.4,684.0,331.0,400.0,35.0,15273.0,19672.0,-0.09,-0.11,1.0,34.89,-10.83,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:41,101.73,13.37,36.11,-1.16,0.24,-0.85,0.38,691.0,330.0,400.0,30.0,15276.0,19682.0,-0.09,-0.09,0.99,34.79,-10.79,-40.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:43,101.72,13.37,36.02,-1.71,-0.24,0.31,0.4,704.0,332.0,400.0,32.0,15279.0,19673.0,-0.09,-0.03,0.99,34.95,-11.11,-40.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:44,101.73,13.35,35.87,-1.22,0.18,-0.55,0.48,808.0,347.0,400.0,28.0,15284.0,19671.0,-0.09,-0.08,0.99,34.9,-10.36,-40.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:46,101.73,13.35,35.17,-1.28,0.18,-0.92,0.5,831.0,350.0,400.0,31.0,15275.0,19673.0,-0.1,-0.08,0.99,35.23,-11.18,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:48,101.73,13.34,35.04,-1.28,0.18,-0.61,0.51,840.0,352.0,400.0,30.0,15278.0,19670.0,-0.09,-0.08,0.99,34.96,-10.36,-40.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:50,101.73,13.41,35.1,-1.28,0.18,-0.55,0.51,843.0,352.0,400.0,29.0,15281.0,19683.0,-0.09,-0.08,1.0,34.63,-10.16,-40.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:52,101.73,13.37,34.95,-1.34,0.18,-0.67,0.51,841.0,352.0,400.0,30.0,15285.0,19680.0,-0.09,-0.08,1.0,34.29,-10.99,-39.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:54,101.73,13.37,34.84,-1.1,0.18,-0.73,0.5,842.0,350.0,400.0,28.0,15285.0,19674.0,-0.09,-0.08,1.0,35.29,-10.61,-40.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:56,101.73,13.39,34.7,-1.28,0.12,-0.67,0.51,841.0,352.0,400.0,32.0,15297.0,19679.0,-0.09,-0.08,1.0,34.92,-10.89,-40.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:23:59,101.73,13.35,34.76,-1.16,0.12,-0.61,0.49,840.0,349.0,400.0,26.0,15288.0,19677.0,-0.09,-0.08,1.0,35.05,-9.88,-38.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:01,101.72,13.39,34.75,-1.04,0.31,-0.67,0.51,840.0,351.0,400.0,29.0,15291.0,19675.0,-0.1,-0.08,0.99,34.67,-10.66,-40.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:03,101.73,13.35,34.61,-1.22,0.06,-0.37,0.5,840.0,350.0,400.0,34.0,15293.0,19676.0,-0.1,-0.08,0.99,34.73,-10.82,-40.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:04,101.73,13.41,34.5,-1.16,0.12,-0.73,0.51,839.0,353.0,400.0,28.0,15288.0,19675.0,-0.1,-0.08,1.0,34.94,-11.02,-40.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:07,101.73,13.39,34.51,-1.16,0.18,-0.67,0.49,841.0,352.0,400.0,32.0,15285.0,19681.0,-0.1,-0.08,0.99,34.81,-10.8,-39.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:09,101.73,13.45,34.6,-1.4,0.18,-0.67,0.51,842.0,352.0,400.0,31.0,15283.0,19680.0,-0.09,-0.08,1.0,35.14,-10.28,-40.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:10,101.73,13.45,34.53,-1.28,0.06,-0.79,0.51,840.0,352.0,400.0,31.0,15265.0,19675.0,-0.09,-0.08,0.99,35.35,-10.31,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:11,101.73,13.45,34.51,-1.22,0.18,-0.67,0.52,842.0,354.0,400.0,34.0,15282.0,19669.0,-0.09,-0.08,1.0,34.52,-10.8,-39.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:13,101.73,13.45,34.54,-1.28,0.12,-0.43,0.5,841.0,350.0,400.0,31.0,15281.0,19681.0,-0.09,-0.05,1.0,35.53,-9.62,-40.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:15,101.73,13.48,34.57,0.31,1.89,-1.71,0.51,845.0,353.0,400.0,34.0,15277.0,19670.0,-0.04,0.07,0.85,39.76,-10.63,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:17,101.72,13.48,34.47,-1.16,0.31,-1.34,0.51,849.0,353.0,400.0,31.0,15275.0,19666.0,-0.12,-0.07,0.99,39.95,-9.46,-40.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:20,101.73,13.48,34.47,-1.16,0.24,-0.73,0.51,845.0,352.0,400.0,31.0,15279.0,19662.0,-0.11,-0.06,0.99,40.06,-9.51,-39.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:22,101.73,13.45,34.47,-1.22,0.37,-0.73,0.51,843.0,353.0,400.0,32.0,15281.0,19677.0,-0.11,-0.06,0.99,40.36,-9.89,-40.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:24,101.73,13.47,34.38,0.79,-0.06,-2.56,0.51,845.0,352.0,400.0,33.0,15280.0,19666.0,-0.06,-0.08,1.0,39.86,-9.14,-40.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:26,101.73,13.54,34.43,-1.16,0.18,-0.79,0.5,843.0,352.0,400.0,33.0,15273.0,19671.0,-0.11,-0.06,0.99,39.82,-9.17,-39.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:30,101.73,13.47,34.34,-1.28,0.06,-0.55,0.5,843.0,351.0,400.0,32.0,15273.0,19670.0,-0.11,-0.06,0.99,39.84,-9.66,-40.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:32,101.73,13.5,34.36,-0.79,-0.06,-1.83,0.5,843.0,350.0,400.0,37.0,15270.0,19665.0,-0.05,-0.03,0.98,40.31,-9.39,-39.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:34,101.73,13.52,34.43,-1.1,0.24,-0.67,0.51,842.0,353.0,400.0,31.0,15270.0,19667.0,-0.11,-0.06,1.0,39.61,-9.05,-39.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:24:36,101.73,13.52,34.21,-1.34,0.12,-0.73,0.51,843.0,353.0,400.0,37.0,15272.0,19664.0,-0.11,-0.06,0.99,40.37,-9.19,-40.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:25,101.75,24.32,-53.94,-0.61,-17.88,1.22,5.71,9038.0,1325.0,400.0,1.0,14858.0,18878.0,-0.29,-0.04,1.0,17.64,6.6,-35.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:26,101.74,24.38,-53.72,-0.37,0.31,-0.55,5.66,8953.0,1314.0,400.0,0.0,14849.0,18872.0,-0.15,-0.05,1.0,17.1,6.32,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:27,101.75,24.51,-53.9,-0.55,0.61,-0.31,5.66,8939.0,1314.0,400.0,0.0,14846.0,18872.0,-0.15,-0.05,1.0,17.7,6.26,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:28,101.75,24.6,-53.9,-0.31,0.31,-0.37,5.68,8978.0,1317.0,400.0,0.0,14846.0,18880.0,-0.15,-0.05,1.0,17.27,6.05,-35.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:30,101.75,24.62,-53.88,-0.61,0.24,-0.31,5.66,8929.0,1314.0,400.0,0.0,14860.0,18882.0,-0.15,-0.05,1.0,17.97,5.77,-34.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:32,101.75,24.62,-53.7,-0.61,0.31,-0.18,5.65,8938.0,1312.0,400.0,1.0,14847.0,18877.0,-0.15,-0.05,0.99,18.24,6.29,-33.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:35,101.74,24.73,-53.77,-0.43,0.24,-0.37,5.63,8887.0,1307.0,400.0,0.0,14848.0,18875.0,-0.15,-0.05,1.0,18.6,5.44,-33.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:48,101.75,24.75,-53.76,-0.37,0.37,-0.24,5.65,8924.0,1312.0,400.0,0.0,14850.0,18885.0,-0.15,-0.05,0.99,17.46,6.35,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:51,101.75,24.75,-54.02,-0.55,0.18,-0.31,5.65,8923.0,1311.0,400.0,0.0,14862.0,18885.0,-0.15,-0.05,0.99,18.49,6.18,-34.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:53,101.75,24.7,-53.83,-0.49,0.18,-0.43,5.64,8913.0,1309.0,400.0,0.0,14881.0,18896.0,-0.15,-0.05,1.0,18.05,6.65,-36.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:37:56,101.75,24.72,-53.82,-0.31,0.06,-0.49,5.64,8912.0,1311.0,400.0,0.0,14874.0,18894.0,-0.15,-0.05,0.99,18.59,7.02,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:00,101.75,24.72,-53.72,-0.24,0.43,-0.43,5.65,8916.0,1311.0,400.0,0.0,14874.0,18894.0,-0.15,-0.05,0.99,17.83,6.88,-34.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:03,101.75,24.7,-53.69,-0.43,0.24,-0.43,5.65,8914.0,1311.0,400.0,0.0,14917.0,18922.0,-0.15,-0.05,0.99,17.96,6.2,-34.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:08,101.75,24.64,-53.58,-0.37,0.43,-0.55,5.64,8919.0,1310.0,400.0,0.0,14935.0,18938.0,-0.15,-0.05,0.99,17.97,6.19,-35.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:10,101.75,24.55,-53.73,-0.49,0.31,-0.43,5.64,8916.0,1309.0,400.0,0.0,14970.0,18961.0,-0.15,-0.05,0.99,18.26,6.13,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:26,101.75,24.53,-53.66,-0.49,0.31,-0.37,5.64,8901.0,1309.0,400.0,0.0,14976.0,18971.0,-0.15,-0.05,0.99,18.25,6.82,-33.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:30,101.75,24.38,-53.74,-0.43,0.43,-0.31,5.64,8915.0,1310.0,400.0,0.0,14986.0,18982.0,-0.15,-0.05,0.99,17.43,6.21,-35.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:33,101.75,24.21,-53.86,-0.55,0.18,-0.43,5.63,8909.0,1308.0,400.0,0.0,14990.0,18981.0,-0.15,-0.05,0.99,18.21,6.3,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:37,101.74,23.99,-53.75,-0.67,0.24,-0.31,5.62,8896.0,1306.0,400.0,0.0,15008.0,19013.0,-0.15,-0.05,0.98,18.09,6.99,-35.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:39,101.75,23.8,-53.64,-0.06,0.24,-0.79,5.62,8896.0,1306.0,400.0,0.0,15016.0,19014.0,-0.15,-0.05,0.99,18.21,6.05,-37.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:41,101.73,23.69,-53.56,-0.31,0.31,-0.37,5.63,8910.0,1307.0,400.0,0.0,15012.0,19022.0,-0.15,-0.05,0.99,17.44,7.04,-36.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:43,101.75,23.75,-53.71,-0.49,0.43,-0.24,5.63,8902.0,1307.0,400.0,0.0,15017.0,19036.0,-0.15,-0.05,0.99,18.77,5.86,-34.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:46,101.75,23.77,-53.6,-0.49,0.24,-0.49,5.63,8903.0,1307.0,400.0,0.0,15017.0,19032.0,-0.15,-0.05,0.99,17.93,6.76,-35.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:49,101.75,23.86,-53.69,-0.43,0.37,-0.43,5.62,8895.0,1306.0,400.0,0.0,15023.0,19036.0,-0.15,-0.05,0.99,17.81,6.49,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:51,101.75,23.8,-53.61,-0.31,0.24,-0.49,5.62,8906.0,1306.0,400.0,0.0,15022.0,19046.0,-0.15,-0.05,0.99,18.01,6.31,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:53,101.73,23.82,-53.75,-0.49,0.18,-0.49,5.62,8887.0,1305.0,400.0,0.0,15024.0,19043.0,-0.15,-0.05,0.99,18.19,6.51,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:55,101.75,23.75,-53.69,-0.61,0.37,-0.31,5.62,8893.0,1305.0,400.0,0.0,15031.0,19059.0,-0.15,-0.05,0.99,17.3,6.53,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:57,101.75,23.62,-53.62,-0.49,0.24,-0.37,5.62,8894.0,1306.0,400.0,0.0,15064.0,19069.0,-0.15,-0.05,0.99,18.25,5.47,-33.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:38:59,101.75,23.37,-53.63,-0.49,0.24,-0.31,5.61,8883.0,1304.0,400.0,0.0,15062.0,19079.0,-0.15,-0.05,0.99,17.4,5.43,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:01,101.75,23.47,-53.49,-0.43,0.24,-0.37,5.62,8910.0,1306.0,400.0,0.0,15056.0,19077.0,-0.15,-0.05,0.99,17.94,6.85,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:04,101.74,23.5,-53.52,-0.55,0.31,-0.31,5.61,8891.0,1304.0,400.0,0.0,15076.0,19098.0,-0.15,-0.05,0.98,17.57,6.42,-34.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:07,101.74,23.17,-53.45,-0.67,0.43,-0.49,5.6,8883.0,1303.0,400.0,0.0,15089.0,19104.0,-0.15,-0.05,0.98,18.51,6.15,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:10,101.75,23.21,-53.58,-0.37,0.31,-0.49,5.6,8883.0,1302.0,400.0,0.0,15097.0,19112.0,-0.15,-0.05,0.98,17.7,6.07,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:12,101.75,23.23,-53.48,-0.61,0.24,-0.49,5.6,8880.0,1302.0,400.0,0.0,15100.0,19121.0,-0.15,-0.05,0.98,19.27,6.31,-34.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:14,101.74,23.15,-53.49,-0.37,0.18,-0.55,5.6,8872.0,1302.0,400.0,0.0,15098.0,19120.0,-0.15,-0.05,0.99,17.64,6.77,-36.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:16,101.74,23.15,-53.39,-0.49,0.06,-0.43,5.6,8865.0,1302.0,400.0,0.0,15099.0,19128.0,-0.15,-0.05,0.99,17.68,6.2,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:19,101.75,23.19,-53.44,-0.61,0.31,-0.24,5.59,8861.0,1301.0,400.0,0.0,15107.0,19135.0,-0.15,-0.05,0.99,18.13,5.82,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:21,101.75,23.19,-53.38,-0.61,0.31,-0.55,5.58,8858.0,1301.0,400.0,0.0,15101.0,19130.0,-0.15,-0.05,0.99,17.76,6.09,-34.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:23,101.75,23.19,-53.24,-0.55,0.18,-0.55,5.58,8862.0,1299.0,400.0,2.0,15087.0,19126.0,-0.15,-0.05,0.99,18.12,6.25,-34.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:25,101.75,23.28,-53.26,-0.43,0.43,-0.49,5.59,8860.0,1301.0,400.0,5.0,15083.0,19127.0,-0.15,-0.05,0.99,17.74,7.17,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:27,101.75,23.36,-53.37,-0.37,0.37,-0.37,5.6,8878.0,1302.0,401.0,8.0,15076.0,19122.0,-0.15,-0.05,1.0,18.51,6.12,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:29,101.75,23.39,-53.44,-0.55,0.67,-0.43,5.58,8838.0,1298.0,400.0,10.0,15076.0,19122.0,-0.15,-0.05,0.99,17.81,6.2,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:32,101.75,23.45,-53.19,-0.31,0.43,-0.61,5.6,8873.0,1302.0,407.0,8.0,15077.0,19120.0,-0.15,-0.05,0.99,18.18,5.99,-33.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:35,101.75,23.5,-53.3,-0.73,0.55,-0.43,5.58,8843.0,1299.0,414.0,16.0,15061.0,19108.0,-0.15,-0.05,0.99,18.03,6.32,-34.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:39,101.74,23.6,-53.5,-0.43,0.31,-0.49,5.59,8848.0,1300.0,427.0,18.0,15055.0,19114.0,-0.15,-0.05,0.99,17.54,6.43,-35.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:41,101.75,23.62,-53.39,-0.55,0.31,-0.61,5.6,8881.0,1303.0,428.0,21.0,15056.0,19105.0,-0.15,-0.05,0.99,17.77,5.97,-34.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:44,101.75,23.77,-53.63,-0.31,0.37,-0.61,5.59,8882.0,1303.0,442.0,21.0,15050.0,19102.0,-0.15,-0.05,0.99,17.88,6.49,-35.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:46,101.75,23.84,-53.33,-0.55,0.55,-0.49,5.6,8863.0,1302.0,443.0,22.0,15039.0,19094.0,-0.15,-0.05,0.99,17.82,6.25,-35.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:48,101.75,23.91,-53.47,-0.49,0.43,-0.55,5.6,8858.0,1303.0,441.0,23.0,15043.0,19096.0,-0.15,-0.05,0.99,17.18,6.3,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:51,101.74,23.93,-53.32,-0.67,0.37,-0.49,5.59,8845.0,1300.0,445.0,27.0,15039.0,19094.0,-0.15,-0.05,0.99,18.69,6.47,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:53,101.74,23.91,-53.34,-0.67,0.31,-0.31,5.6,8872.0,1302.0,431.0,22.0,15053.0,19100.0,-0.15,-0.05,0.99,18.19,6.03,-35.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 12:39:56,101.75,23.8,-53.5,-0.67,0.24,-0.43,5.6,8864.0,1301.0,424.0,22.0,15063.0,19109.0,-0.15,-0.05,0.99,18.04,5.73,-34.8,0.0,0.0,0.0,0.0,0.0
